"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 00:00","2016","06","01","00:00","10.4","","9.5","","94","","","","10","","2","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 01:00","2016","06","01","01:00","10.9","","9.7","","92","","","","29","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 02:00","2016","06","01","02:00","11.7","","10.3","","91","","","","30","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 03:00","2016","06","01","03:00","11.4","","10.3","","93","","","","30","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 04:00","2016","06","01","04:00","12.8","","10.9","","89","","","","29","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 05:00","2016","06","01","05:00","13.3","","11.1","","87","","","","30","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 06:00","2016","06","01","06:00","14.8","","10.1","","73","","","","33","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 07:00","2016","06","01","07:00","14.4","","9.2","","71","","","","35","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 08:00","2016","06","01","08:00","14.6","","8.9","","68","","","","35","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-06-01 09:00","2016","06","01","09:00","14.4","","7.5","","63","","","","34","","28","","","","","","","","","","NA"
