"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 10:00","2017","08","02","10:00","19.7","","15.6","","77","","","","13","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 11:00","2017","08","02","11:00","21.2","","14.0","","63","","","","14","","12","","","","","","25","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 12:00","2017","08","02","12:00","20.5","","15.3","","72","","","","14","","14","","","","","","25","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 13:00","2017","08","02","13:00","20.6","","15.3","","72","","","","15","","20","","","","","","25","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 14:00","2017","08","02","14:00","19.5","","15.8","","79","","","","15","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 15:00","2017","08","02","15:00","20.0","","16.0","","78","","","","15","","21","","","","","","25","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 16:00","2017","08","02","16:00","19.4","","16.4","","83","","","","15","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 17:00","2017","08","02","17:00","18.0","","15.9","","88","","","","14","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 18:00","2017","08","02","18:00","17.3","","15.8","","91","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 19:00","2017","08","02","19:00","16.9","","16.0","","94","","","","14","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 20:00","2017","08","02","20:00","16.5","","15.9","","96","","","","14","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 21:00","2017","08","02","21:00","16.7","","16.0","","96","","","","15","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 22:00","2017","08","02","22:00","16.7","","15.9","","95","","","","14","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-02 23:00","2017","08","02","23:00","16.7","","15.8","","95","","","","14","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 00:00","2017","08","03","00:00","16.7","","15.7","","94","","","","17","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 01:00","2017","08","03","01:00","16.6","","15.4","","92","","","","14","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 02:00","2017","08","03","02:00","16.6","","15.3","","92","","","","13","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 03:00","2017","08","03","03:00","16.7","","14.9","","89","","","","14","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 04:00","2017","08","03","04:00","16.6","","14.9","","89","","","","14","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 05:00","2017","08","03","05:00","16.5","","14.7","","89","","","","15","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 06:00","2017","08","03","06:00","16.5","","14.6","","89","","","","14","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 07:00","2017","08","03","07:00","16.6","","14.7","","88","","","","14","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 08:00","2017","08","03","08:00","16.9","","14.8","","87","","","","14","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 09:00","2017","08","03","09:00","17.4","","14.8","","85","","","","14","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 10:00","2017","08","03","10:00","17.9","","14.8","","82","","","","16","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 11:00","2017","08","03","11:00","18.3","","15.4","","83","","","","14","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 12:00","2017","08","03","12:00","19.3","","15.6","","79","","","","15","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 13:00","2017","08","03","13:00","18.8","","15.8","","83","","","","14","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 14:00","2017","08","03","14:00","19.1","","15.9","","82","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 15:00","2017","08","03","15:00","19.2","","15.8","","81","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 16:00","2017","08","03","16:00","18.4","","16.2","","87","","","","14","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 17:00","2017","08","03","17:00","18.6","","16.5","","87","","","","15","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 18:00","2017","08","03","18:00","18.4","","16.6","","89","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 19:00","2017","08","03","19:00","18.2","","16.6","","91","","","","15","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 20:00","2017","08","03","20:00","17.6","","16.6","","94","","","","14","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 21:00","2017","08","03","21:00","18.2","","16.3","","89","","","","17","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 22:00","2017","08","03","22:00","17.7","","16.6","","93","","","","19","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-03 23:00","2017","08","03","23:00","17.9","","16.3","","91","","","","14","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 00:00","2017","08","04","00:00","17.7","","16.4","","92","","","","14","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 01:00","2017","08","04","01:00","17.4","","16.3","","93","","","","12","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 02:00","2017","08","04","02:00","17.0","","16.2","","95","","","","14","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 03:00","2017","08","04","03:00","16.5","","16.0","","97","","","","14","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 04:00","2017","08","04","04:00","16.4","","15.9","","97","","","","18","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 05:00","2017","08","04","05:00","16.2","","15.8","","97","","","","11","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 06:00","2017","08","04","06:00","16.0","","15.6","","98","","","","12","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 07:00","2017","08","04","07:00","15.9","","15.5","","98","","","","12","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 08:00","2017","08","04","08:00","16.1","","15.6","","97","","","","11","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 09:00","2017","08","04","09:00","16.5","","15.9","","97","","","","11","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 10:00","2017","08","04","10:00","17.3","","16.1","","93","","","","10","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 11:00","2017","08","04","11:00","17.9","","16.4","","91","","","","14","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 12:00","2017","08","04","12:00","18.7","","16.7","","88","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 13:00","2017","08","04","13:00","18.8","","16.9","","89","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 14:00","2017","08","04","14:00","19.3","","16.9","","86","","","","15","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 15:00","2017","08","04","15:00","18.7","","17.0","","90","","","","14","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 16:00","2017","08","04","16:00","19.3","","17.3","","88","","","","15","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 17:00","2017","08","04","17:00","19.0","","17.0","","89","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 18:00","2017","08","04","18:00","19.3","","16.5","","84","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 19:00","2017","08","04","19:00","18.9","","17.2","","90","","","","15","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 20:00","2017","08","04","20:00","17.3","","16.8","","97","","","","14","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 21:00","2017","08","04","21:00","17.4","","16.9","","97","","","","15","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 22:00","2017","08","04","22:00","17.2","","16.9","","98","","","","15","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-04 23:00","2017","08","04","23:00","17.0","","16.6","","98","","","","15","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 00:00","2017","08","05","00:00","17.1","","16.7","","98","","","","14","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 01:00","2017","08","05","01:00","17.0","","16.7","","98","","","","14","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 02:00","2017","08","05","02:00","17.0","","16.7","","98","","","","10","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 03:00","2017","08","05","03:00","17.1","","16.8","","98","","","","13","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 04:00","2017","08","05","04:00","17.4","","17.1","","98","","","","15","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 05:00","2017","08","05","05:00","17.8","","17.5","","98","","","","14","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 06:00","2017","08","05","06:00","17.9","","17.6","","98","","","","15","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 07:00","2017","08","05","07:00","17.9","","17.6","","98","","","","14","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 08:00","2017","08","05","08:00","18.1","","17.8","","98","","","","14","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 09:00","2017","08","05","09:00","18.8","","18.3","","97","","","","14","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 10:00","2017","08","05","10:00","19.0","","17.8","","93","","","","14","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 11:00","2017","08","05","11:00","19.2","","17.8","","92","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 12:00","2017","08","05","12:00","19.6","","17.7","","89","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 13:00","2017","08","05","13:00","19.8","","17.6","","87","","","","15","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 14:00","2017","08","05","14:00","20.2","","17.3","","84","","","","15","","24","","","","","","26","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 15:00","2017","08","05","15:00","20.0","","17.5","","85","","","","15","","23","","","","","","26","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 16:00","2017","08","05","16:00","19.4","","17.5","","89","","","","14","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 17:00","2017","08","05","17:00","19.7","","17.7","","88","","","","15","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 18:00","2017","08","05","18:00","19.1","","17.6","","91","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 19:00","2017","08","05","19:00","19.0","","17.6","","91","","","","14","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 20:00","2017","08","05","20:00","18.9","","17.4","","91","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 21:00","2017","08","05","21:00","18.9","","17.4","","91","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 22:00","2017","08","05","22:00","18.9","","17.5","","92","","","","14","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-05 23:00","2017","08","05","23:00","18.9","","17.5","","92","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 00:00","2017","08","06","00:00","18.8","","17.5","","92","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 01:00","2017","08","06","01:00","18.6","","17.5","","93","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 02:00","2017","08","06","02:00","18.6","","17.5","","93","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 03:00","2017","08","06","03:00","18.5","","17.5","","94","","","","15","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 04:00","2017","08","06","04:00","18.6","","17.7","","94","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 05:00","2017","08","06","05:00","18.7","","17.7","","94","","","","15","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 06:00","2017","08","06","06:00","18.9","","17.9","","94","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 07:00","2017","08","06","07:00","19.1","","18.0","","94","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 08:00","2017","08","06","08:00","19.2","","18.1","","93","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 09:00","2017","08","06","09:00","19.2","","18.1","","94","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 10:00","2017","08","06","10:00","18.7","","17.9","","95","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 11:00","2017","08","06","11:00","20.4","","19.0","","92","","","","18","","9","","","","","","27","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 12:00","2017","08","06","12:00","19.1","","18.2","","95","","","","14","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 13:00","2017","08","06","13:00","18.7","","17.9","","95","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 14:00","2017","08","06","14:00","18.9","","18.1","","95","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 15:00","2017","08","06","15:00","18.7","","18.0","","95","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 16:00","2017","08","06","16:00","21.2","","18.6","","85","","","","20","","10","","","","","","28","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 17:00","2017","08","06","17:00","21.9","","18.6","","82","","","","18","","10","","","","","","28","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 18:00","2017","08","06","18:00","21.5","","18.2","","81","","","","22","","9","","","","","","28","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 19:00","2017","08","06","19:00","20.6","","17.3","","82","","","","21","","10","","","","","","26","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 20:00","2017","08","06","20:00","20.1","","16.6","","80","","","","23","","7","","","","","","25","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 21:00","2017","08","06","21:00","19.8","","15.2","","75","","","","26","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 22:00","2017","08","06","22:00","19.1","","13.4","","69","","","","27","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-06 23:00","2017","08","06","23:00","18.1","","12.2","","69","","","","28","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 00:00","2017","08","07","00:00","17.6","","10.3","","62","","","","28","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 01:00","2017","08","07","01:00","16.8","","10.3","","66","","","","28","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 02:00","2017","08","07","02:00","15.9","","10.1","","68","","","","28","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 03:00","2017","08","07","03:00","15.3","","9.8","","70","","","","26","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 04:00","2017","08","07","04:00","14.3","","9.8","","74","","","","25","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 05:00","2017","08","07","05:00","13.7","","10.0","","78","","","","24","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 06:00","2017","08","07","06:00","14.8","","10.1","","74","","","","24","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 07:00","2017","08","07","07:00","17.4","","9.7","","61","","","","26","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 08:00","2017","08","07","08:00","18.8","","9.0","","53","","","","27","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 09:00","2017","08","07","09:00","19.2","","9.2","","52","","","","26","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 10:00","2017","08","07","10:00","20.3","","9.8","","51","","","","28","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 11:00","2017","08","07","11:00","21.0","","8.2","","44","","","","27","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 12:00","2017","08","07","12:00","22.2","","8.7","","42","","","","26","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 13:00","2017","08","07","13:00","23.4","","7.4","","36","","","","26","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 14:00","2017","08","07","14:00","23.6","","6.5","","33","","","","26","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 15:00","2017","08","07","15:00","23.8","","6.0","","32","","","","25","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 16:00","2017","08","07","16:00","24.8","","6.9","","32","","","","26","","10","","","","","","25","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-08-07 17:00","2017","08","07","17:00","24.7","","5.8","","30","","","","28","","9","","","","","","","","","","NA"
