"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 00:00","2017","05","02","00:00","3.1","","2.7","","97","","","","13","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 01:00","2017","05","02","01:00","3.1","","2.8","","98","","","","13","","31","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 02:00","2017","05","02","02:00","3.2","","2.8","","97","","","","13","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 03:00","2017","05","02","03:00","3.2","","2.9","","97","","","","12","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 04:00","2017","05","02","04:00","3.3","","3.0","","98","","","","12","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 05:00","2017","05","02","05:00","3.4","","3.1","","98","","","","13","","34","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 06:00","2017","05","02","06:00","3.6","","3.3","","98","","","","13","","28","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 07:00","2017","05","02","07:00","3.9","","3.6","","98","","","","11","","31","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 08:00","2017","05","02","08:00","4.4","","4.2","","98","","","","12","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 09:00","2017","05","02","09:00","4.9","","4.6","","98","","","","15","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 10:00","2017","05","02","10:00","5.4","","5.2","","98","","","","15","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 11:00","2017","05","02","11:00","5.3","","5.1","","99","","","","13","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 12:00","2017","05","02","12:00","6.4","","6.2","","98","","","","13","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 13:00","2017","05","02","13:00","10.0","","9.7","","99","","","","19","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 14:00","2017","05","02","14:00","10.5","","10.2","","98","","","","22","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 15:00","2017","05","02","15:00","10.3","","9.8","","97","","","","19","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 16:00","2017","05","02","16:00","9.5","","9.2","","98","","","","16","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 17:00","2017","05","02","17:00","11.9","","11.5","","98","","","","20","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 18:00","2017","05","02","18:00","11.2","","10.7","","97","","","","18","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 19:00","2017","05","02","19:00","10.9","","10.5","","97","","","","19","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 20:00","2017","05","02","20:00","11.6","","11.2","","98","","","","20","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 21:00","2017","05","02","21:00","10.8","","10.2","","96","","","","20","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 22:00","2017","05","02","22:00","10.2","","9.8","","97","","","","22","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-02 23:00","2017","05","02","23:00","9.2","","8.9","","98","","","","21","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 00:00","2017","05","03","00:00","8.8","","8.5","","98","","","","21","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 01:00","2017","05","03","01:00","8.2","","7.8","","97","","","","23","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 02:00","2017","05","03","02:00","8.6","","8.0","","96","","","","23","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 03:00","2017","05","03","03:00","8.9","","8.2","","95","","","","26","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 04:00","2017","05","03","04:00","6.9","","6.5","","97","","","","13","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 05:00","2017","05","03","05:00","6.9","","6.5","","98","","","","16","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 06:00","2017","05","03","06:00","8.6","","7.9","","95","","","","24","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 07:00","2017","05","03","07:00","8.4","","7.6","","94","","","","23","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 08:00","2017","05","03","08:00","8.7","","7.8","","94","","","","23","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 09:00","2017","05","03","09:00","8.8","","7.5","","91","","","","23","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 10:00","2017","05","03","10:00","12.9","","7.9","","72","","","","27","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 11:00","2017","05","03","11:00","13.9","","4.9","","55","","","","26","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 12:00","2017","05","03","12:00","14.5","","4.8","","52","","","","26","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 13:00","2017","05","03","13:00","13.7","","5.8","","59","","","","20","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 14:00","2017","05","03","14:00","15.5","","4.8","","49","","","","23","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 15:00","2017","05","03","15:00","15.0","","4.3","","48","","","","21","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 16:00","2017","05","03","16:00","14.9","","4.0","","48","","","","23","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 17:00","2017","05","03","17:00","14.4","","4.1","","50","","","","21","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 18:00","2017","05","03","18:00","12.7","","3.4","","53","","","","22","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 19:00","2017","05","03","19:00","12.2","","3.4","","55","","","","24","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 20:00","2017","05","03","20:00","11.9","","4.0","","58","","","","25","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 21:00","2017","05","03","21:00","12.1","","4.4","","59","","","","26","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 22:00","2017","05","03","22:00","11.7","","4.4","","61","","","","23","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-03 23:00","2017","05","03","23:00","11.0","","5.5","","69","","","","25","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 00:00","2017","05","04","00:00","10.6","","5.2","","69","","","","26","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 01:00","2017","05","04","01:00","10.2","","4.2","","66","","","","29","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 02:00","2017","05","04","02:00","9.8","","4.3","","69","","","","28","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 03:00","2017","05","04","03:00","9.3","","3.8","","68","","","","29","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 04:00","2017","05","04","04:00","8.5","","3.3","","70","","","","31","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 05:00","2017","05","04","05:00","7.7","","2.8","","71","","","","31","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 06:00","2017","05","04","06:00","7.5","","2.2","","69","","","","32","","28","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 07:00","2017","05","04","07:00","6.9","","1.8","","70","","","","33","","40","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 08:00","2017","05","04","08:00","7.5","","1.1","","64","","","","33","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 09:00","2017","05","04","09:00","9.3","","0.4","","54","","","","33","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 10:00","2017","05","04","10:00","10.1","","-0.3","","48","","","","31","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 11:00","2017","05","04","11:00","10.4","","-0.2","","48","","","","32","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 12:00","2017","05","04","12:00","11.9","","-1.5","","39","","","","31","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 13:00","2017","05","04","13:00","12.6","","-1.9","","36","","","","31","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 14:00","2017","05","04","14:00","13.0","","-1.8","","36","","","","31","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 15:00","2017","05","04","15:00","14.4","","-2.4","","31","","","","29","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 16:00","2017","05","04","16:00","14.4","","-2.7","","31","","","","31","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 17:00","2017","05","04","17:00","15.3","","-2.2","","30","","","","30","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 18:00","2017","05","04","18:00","14.0","","-0.8","","36","","","","31","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 19:00","2017","05","04","19:00","14.9","","-2.5","","30","","","","28","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 20:00","2017","05","04","20:00","11.6","","-1.0","","42","","","","23","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 21:00","2017","05","04","21:00","11.0","","-1.4","","42","","","","23","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 22:00","2017","05","04","22:00","10.7","","-1.1","","44","","","","24","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-04 23:00","2017","05","04","23:00","10.5","","-0.9","","45","","","","25","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 00:00","2017","05","05","00:00","10.2","","-0.3","","48","","","","26","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 01:00","2017","05","05","01:00","9.1","","1.0","","57","","","","30","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 02:00","2017","05","05","02:00","7.7","","1.6","","65","","","","30","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 03:00","2017","05","05","03:00","6.6","","2.7","","76","","","","35","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 04:00","2017","05","05","04:00","6.3","","3.2","","81","","","","31","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 05:00","2017","05","05","05:00","6.2","","3.0","","80","","","","31","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 06:00","2017","05","05","06:00","6.8","","2.7","","75","","","","0","","1","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 07:00","2017","05","05","07:00","6.1","","2.8","","79","","","","14","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 08:00","2017","05","05","08:00","6.0","","3.4","","83","","","","13","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 09:00","2017","05","05","09:00","6.5","","3.6","","82","","","","13","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 10:00","2017","05","05","10:00","8.6","","3.1","","68","","","","14","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 11:00","2017","05","05","11:00","8.9","","2.4","","64","","","","14","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 12:00","2017","05","05","12:00","7.8","","2.2","","67","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 13:00","2017","05","05","13:00","7.4","","1.8","","68","","","","14","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 14:00","2017","05","05","14:00","7.0","","2.6","","74","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 15:00","2017","05","05","15:00","7.3","","2.9","","74","","","","13","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 16:00","2017","05","05","16:00","7.5","","2.4","","70","","","","14","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 17:00","2017","05","05","17:00","7.3","","3.8","","78","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 18:00","2017","05","05","18:00","7.4","","3.7","","77","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 19:00","2017","05","05","19:00","7.3","","3.5","","76","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 20:00","2017","05","05","20:00","6.6","","3.1","","78","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 21:00","2017","05","05","21:00","6.7","","3.9","","82","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 22:00","2017","05","05","22:00","7.2","","4.9","","85","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-05 23:00","2017","05","05","23:00","7.4","","5.4","","87","","","","15","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 00:00","2017","05","06","00:00","6.9","","5.3","","90","","","","15","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 01:00","2017","05","06","01:00","6.4","","5.7","","95","","","","14","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 02:00","2017","05","06","02:00","7.0","","6.6","","97","","","","15","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 03:00","2017","05","06","03:00","7.1","","6.7","","97","","","","15","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 04:00","2017","05","06","04:00","6.9","","6.5","","97","","","","14","","28","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 05:00","2017","05","06","05:00","7.6","","7.2","","97","","","","15","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 06:00","2017","05","06","06:00","7.3","","6.8","","97","","","","15","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 07:00","2017","05","06","07:00","7.2","","6.8","","97","","","","15","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 08:00","2017","05","06","08:00","7.5","","7.1","","98","","","","15","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 09:00","2017","05","06","09:00","7.3","","7.0","","98","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 10:00","2017","05","06","10:00","7.0","","6.7","","98","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 11:00","2017","05","06","11:00","7.0","","6.7","","98","","","","15","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 12:00","2017","05","06","12:00","7.0","","6.8","","98","","","","15","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 13:00","2017","05","06","13:00","7.4","","7.2","","98","","","","15","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 14:00","2017","05","06","14:00","7.6","","7.3","","98","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 15:00","2017","05","06","15:00","7.3","","7.1","","99","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 16:00","2017","05","06","16:00","7.6","","7.4","","99","","","","15","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 17:00","2017","05","06","17:00","7.4","","7.2","","99","","","","14","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 18:00","2017","05","06","18:00","8.3","","8.1","","99","","","","14","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 19:00","2017","05","06","19:00","8.1","","7.9","","99","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 20:00","2017","05","06","20:00","8.0","","7.8","","99","","","","14","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 21:00","2017","05","06","21:00","8.0","","7.8","","99","","","","14","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 22:00","2017","05","06","22:00","8.6","","8.4","","99","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-06 23:00","2017","05","06","23:00","8.9","","8.8","","99","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 00:00","2017","05","07","00:00","7.6","","7.4","","99","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 01:00","2017","05","07","01:00","7.9","","7.7","","99","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 02:00","2017","05","07","02:00","6.7","","6.5","","99","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 03:00","2017","05","07","03:00","8.8","","8.6","","99","","","","15","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 04:00","2017","05","07","04:00","7.4","","7.2","","99","","","","14","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 05:00","2017","05","07","05:00","6.5","","6.3","","99","","","","13","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 06:00","2017","05","07","06:00","9.1","","8.9","","99","","","","15","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 07:00","2017","05","07","07:00","9.4","","9.3","","99","","","","15","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 08:00","2017","05","07","08:00","8.8","","8.6","","99","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 09:00","2017","05","07","09:00","8.0","","7.9","","99","","","","14","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 10:00","2017","05","07","10:00","9.7","","9.6","","99","","","","14","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 11:00","2017","05","07","11:00","8.7","","8.5","","99","","","","14","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 12:00","2017","05","07","12:00","8.1","","8.0","","99","","","","14","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 13:00","2017","05","07","13:00","7.7","","7.6","","99","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 14:00","2017","05","07","14:00","7.7","","7.6","","99","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 15:00","2017","05","07","15:00","8.3","","8.2","","99","","","","15","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 16:00","2017","05","07","16:00","7.5","","7.4","","99","","","","14","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-05-07 17:00","2017","05","07","17:00","7.5","","7.4","","99","","","","15","","15","","","","","","","","","","NA"
