"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-01 22:00","2017","04","01","22:00","-0.1","","-3.2","","80","","","","8","","18","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-01 23:00","2017","04","01","23:00","-0.2","","-3.3","","79","","","","6","","16","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 00:00","2017","04","02","00:00","-0.4","","-3.3","","81","","","","5","","19","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 01:00","2017","04","02","01:00","-0.5","","-3.4","","81","","","","5","","17","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 02:00","2017","04","02","02:00","-0.9","","-2.6","","88","","","","3","","14","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 03:00","2017","04","02","03:00","-1.0","","-2.6","","89","","","","1","","14","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 04:00","2017","04","02","04:00","-0.8","","-2.9","","85","","","","36","","17","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 05:00","2017","04","02","05:00","-1.3","","-2.2","","94","","","","34","","19","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 06:00","2017","04","02","06:00","-1.4","","-2.2","","94","","","","35","","17","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 07:00","2017","04","02","07:00","-1.2","","-2.0","","94","","","","35","","19","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 08:00","2017","04","02","08:00","-1.1","","-1.9","","94","","","","35","","17","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 09:00","2017","04","02","09:00","-1.0","","-1.5","","96","","","","35","","17","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 10:00","2017","04","02","10:00","-0.5","","-1.2","","95","","","","35","","17","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 11:00","2017","04","02","11:00","0.0","","-1.1","","92","","","","35","","19","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 12:00","2017","04","02","12:00","0.4","","-1.0","","90","","","","35","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 13:00","2017","04","02","13:00","1.0","","-1.2","","86","","","","36","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 14:00","2017","04","02","14:00","1.4","","-1.5","","81","","","","36","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 15:00","2017","04","02","15:00","1.2","","-0.9","","86","","","","34","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 16:00","2017","04","02","16:00","0.8","","-0.6","","91","","","","1","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 17:00","2017","04","02","17:00","1.2","","-1.3","","83","","","","35","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 18:00","2017","04","02","18:00","1.4","","-1.8","","79","","","","34","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 19:00","2017","04","02","19:00","1.0","","-1.9","","81","","","","34","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 20:00","2017","04","02","20:00","0.4","","-2.5","","81","","","","33","","31","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 21:00","2017","04","02","21:00","0.0","","-2.4","","84","","","","34","","22","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 22:00","2017","04","02","22:00","-0.4","","-2.8","","84","","","","33","","21","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-02 23:00","2017","04","02","23:00","-0.4","","-3.1","","82","","","","33","","26","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 00:00","2017","04","03","00:00","-0.6","","-3.9","","78","","","","33","","27","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 01:00","2017","04","03","01:00","-0.8","","-3.7","","81","","","","33","","23","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 02:00","2017","04","03","02:00","-1.0","","-4.0","","80","","","","32","","26","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 03:00","2017","04","03","03:00","-1.0","","-3.9","","81","","","","32","","25","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 04:00","2017","04","03","04:00","-1.1","","-3.7","","82","","","","32","","22","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 05:00","2017","04","03","05:00","-1.0","","-3.6","","83","","","","32","","28","","","","","","","","-8","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 06:00","2017","04","03","06:00","-1.3","","-3.6","","84","","","","32","","27","","","","","","","","-8","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 07:00","2017","04","03","07:00","-1.3","","-3.9","","82","","","","32","","23","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 08:00","2017","04","03","08:00","-1.2","","-3.9","","82","","","","32","","28","","","","","","","","-8","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 09:00","2017","04","03","09:00","-0.2","","-3.4","","79","","","","33","","24","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 10:00","2017","04","03","10:00","0.5","","-3.8","","73","","","","34","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 11:00","2017","04","03","11:00","1.6","","-3.6","","69","","","","33","","31","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 12:00","2017","04","03","12:00","2.2","","-3.2","","67","","","","33","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 13:00","2017","04","03","13:00","2.8","","-3.4","","63","","","","32","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 14:00","2017","04","03","14:00","3.5","","-3.4","","61","","","","31","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 15:00","2017","04","03","15:00","3.0","","-3.0","","65","","","","33","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 16:00","2017","04","03","16:00","3.5","","-3.2","","62","","","","33","","34","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 17:00","2017","04","03","17:00","3.5","","-3.1","","62","","","","33","","29","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 18:00","2017","04","03","18:00","3.0","","-3.7","","61","","","","34","","29","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 19:00","2017","04","03","19:00","2.7","","-3.5","","64","","","","33","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 20:00","2017","04","03","20:00","2.1","","-3.8","","65","","","","32","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 21:00","2017","04","03","21:00","1.4","","-3.7","","68","","","","32","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 22:00","2017","04","03","22:00","0.9","","-3.8","","71","","","","32","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-03 23:00","2017","04","03","23:00","0.4","","-4.4","","70","","","","30","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 00:00","2017","04","04","00:00","0.1","","-5.1","","68","","","","29","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 01:00","2017","04","04","01:00","-0.3","","-5.4","","69","","","","30","","8","","","","","","","","-3","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 02:00","2017","04","04","02:00","-0.5","","-5.5","","69","","","","30","","6","","","","","","","","-3","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 03:00","2017","04","04","03:00","-0.8","","-5.7","","69","","","","30","","8","","","","","","","","-4","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 04:00","2017","04","04","04:00","-1.5","","-4.6","","79","","","","31","","11","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 05:00","2017","04","04","05:00","-1.1","","-5.8","","71","","","","30","","9","","","","","","","","-4","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 06:00","2017","04","04","06:00","-1.5","","-5.2","","76","","","","31","","10","","","","","","","","-5","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 07:00","2017","04","04","07:00","0.8","","-4.2","","69","","","","32","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 08:00","2017","04","04","08:00","2.2","","-5.2","","58","","","","30","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 09:00","2017","04","04","09:00","4.8","","-5.3","","48","","","","30","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 10:00","2017","04","04","10:00","5.2","","-5.0","","48","","","","33","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 11:00","2017","04","04","11:00","6.8","","-5.2","","42","","","","32","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 12:00","2017","04","04","12:00","7.2","","-4.6","","43","","","","32","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 13:00","2017","04","04","13:00","7.2","","-8.1","","33","","","","3","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 14:00","2017","04","04","14:00","7.9","","-8.3","","31","","","","2","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 15:00","2017","04","04","15:00","6.6","","-6.7","","38","","","","13","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 16:00","2017","04","04","16:00","4.8","","-2.0","","61","","","","14","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 17:00","2017","04","04","17:00","6.8","","-5.6","","41","","","","21","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 18:00","2017","04","04","18:00","5.6","","-6.8","","41","","","","17","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 19:00","2017","04","04","19:00","2.5","","-2.0","","72","","","","13","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 20:00","2017","04","04","20:00","2.6","","-3.4","","65","","","","14","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 21:00","2017","04","04","21:00","2.2","","-3.2","","68","","","","14","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 22:00","2017","04","04","22:00","2.3","","-3.7","","64","","","","11","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-04 23:00","2017","04","04","23:00","1.8","","-3.9","","66","","","","12","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 00:00","2017","04","05","00:00","0.7","","-3.6","","73","","","","12","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 01:00","2017","04","05","01:00","0.3","","-3.2","","77","","","","11","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 02:00","2017","04","05","02:00","0.0","","-3.1","","80","","","","11","","23","","","","","","","","-6","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 03:00","2017","04","05","03:00","0.3","","-2.1","","84","","","","11","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 04:00","2017","04","05","04:00","0.6","","-1.3","","87","","","","11","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 05:00","2017","04","05","05:00","-0.1","","-1.9","","88","","","","11","","33","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 06:00","2017","04","05","06:00","-0.3","","-2.4","","86","","","","10","","31","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 07:00","2017","04","05","07:00","-0.2","","-1.9","","88","","","","10","","32","","","","","","","","-7","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 08:00","2017","04","05","08:00","0.1","","-1.8","","87","","","","10","","36","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 09:00","2017","04","05","09:00","0.4","","-1.5","","87","","","","11","","34","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 10:00","2017","04","05","10:00","1.0","","-1.5","","84","","","","11","","39","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 11:00","2017","04","05","11:00","1.0","","-1.6","","83","","","","11","","40","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 12:00","2017","04","05","12:00","1.3","","-1.5","","82","","","","10","","40","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 13:00","2017","04","05","13:00","1.4","","-1.5","","81","","","","10","","35","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 14:00","2017","04","05","14:00","1.4","","-1.6","","80","","","","10","","35","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 15:00","2017","04","05","15:00","1.5","","-1.6","","80","","","","10","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 16:00","2017","04","05","16:00","1.8","","-1.3","","80","","","","10","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 17:00","2017","04","05","17:00","1.4","","-1.6","","80","","","","10","","34","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 18:00","2017","04","05","18:00","1.2","","-1.6","","82","","","","10","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 19:00","2017","04","05","19:00","0.9","","-1.6","","84","","","","9","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 20:00","2017","04","05","20:00","0.7","","-1.6","","85","","","","10","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 21:00","2017","04","05","21:00","0.6","","-1.4","","86","","","","9","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 22:00","2017","04","05","22:00","0.7","","-1.3","","87","","","","10","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-05 23:00","2017","04","05","23:00","0.7","","-1.1","","87","","","","10","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 00:00","2017","04","06","00:00","0.6","","-1.0","","89","","","","10","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 01:00","2017","04","06","01:00","0.7","","-1.0","","89","","","","10","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 02:00","2017","04","06","02:00","0.8","","-0.9","","88","","","","10","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 03:00","2017","04","06","03:00","0.9","","-0.7","","89","","","","10","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 04:00","2017","04","06","04:00","1.0","","-0.5","","90","","","","10","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 05:00","2017","04","06","05:00","1.0","","-0.5","","90","","","","9","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 06:00","2017","04","06","06:00","1.1","","-0.3","","90","","","","10","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 07:00","2017","04","06","07:00","1.2","","0.0","","92","","","","11","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 08:00","2017","04","06","08:00","1.4","","0.4","","93","","","","11","","26","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 09:00","2017","04","06","09:00","2.1","","0.4","","88","","","","11","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 10:00","2017","04","06","10:00","2.6","","0.7","","87","","","","11","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 11:00","2017","04","06","11:00","2.9","","0.7","","85","","","","11","","31","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 12:00","2017","04","06","12:00","2.9","","0.6","","85","","","","11","","29","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 13:00","2017","04","06","13:00","2.2","","1.1","","93","","","","10","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 14:00","2017","04","06","14:00","2.6","","1.5","","92","","","","10","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 15:00","2017","04","06","15:00","2.6","","1.4","","92","","","","11","","36","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 16:00","2017","04","06","16:00","2.6","","1.8","","94","","","","11","","36","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 17:00","2017","04","06","17:00","2.4","","1.7","","95","","","","11","","35","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 18:00","2017","04","06","18:00","2.1","","1.6","","96","","","","11","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 19:00","2017","04","06","19:00","2.3","","1.8","","97","","","","12","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 20:00","2017","04","06","20:00","2.8","","2.4","","97","","","","13","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 21:00","2017","04","06","21:00","3.0","","2.6","","97","","","","14","","32","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 22:00","2017","04","06","22:00","3.1","","2.8","","97","","","","16","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-06 23:00","2017","04","06","23:00","3.4","","3.2","","98","","","","15","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 00:00","2017","04","07","00:00","3.3","","3.1","","99","","","","15","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 01:00","2017","04","07","01:00","4.0","","3.8","","99","","","","15","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 02:00","2017","04","07","02:00","5.2","","4.9","","98","","","","16","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 03:00","2017","04","07","03:00","4.5","","4.3","","99","","","","14","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 04:00","2017","04","07","04:00","4.7","","4.5","","99","","","","14","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 05:00","2017","04","07","05:00","4.5","","4.4","","99","","","","14","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 06:00","2017","04","07","06:00","5.5","","5.4","","99","","","","15","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 07:00","2017","04","07","07:00","4.9","","4.8","","99","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 08:00","2017","04","07","08:00","5.2","","5.0","","99","","","","14","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 09:00","2017","04","07","09:00","9.5","","9.3","","99","","","","15","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 10:00","2017","04","07","10:00","11.5","","11.3","","99","","","","16","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 11:00","2017","04","07","11:00","11.3","","11.1","","99","","","","17","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 12:00","2017","04","07","12:00","4.9","","4.8","","99","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 13:00","2017","04","07","13:00","6.1","","5.9","","99","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2017-04-07 14:00","2017","04","07","14:00","5.5","","5.3","","99","","","","14","","21","","","","","","","","","","NA"
