"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 04:00","2016","05","02","04:00","5.5","","0.8","","71","","","","15","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 05:00","2016","05","02","05:00","5.0","","0.3","","72","","","","13","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 06:00","2016","05","02","06:00","5.3","","-0.6","","65","","","","14","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 07:00","2016","05","02","07:00","5.1","","0.9","","74","","","","13","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 08:00","2016","05","02","08:00","5.9","","1.8","","75","","","","14","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 09:00","2016","05","02","09:00","6.3","","0.8","","68","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 10:00","2016","05","02","10:00","6.3","","2.7","","78","","","","14","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 11:00","2016","05","02","11:00","7.1","","0.4","","62","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 12:00","2016","05","02","12:00","7.6","","-0.3","","57","","","","15","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 13:00","2016","05","02","13:00","7.4","","-4.5","","43","","","","14","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 14:00","2016","05","02","14:00","7.2","","-0.7","","57","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 15:00","2016","05","02","15:00","6.9","","-1.2","","56","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 16:00","2016","05","02","16:00","7.5","","-0.7","","56","","","","14","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 17:00","2016","05","02","17:00","7.1","","1.1","","65","","","","13","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 18:00","2016","05","02","18:00","6.5","","1.9","","72","","","","11","","28","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 19:00","2016","05","02","19:00","6.3","","3.8","","84","","","","10","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 20:00","2016","05","02","20:00","6.2","","4.3","","88","","","","11","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 21:00","2016","05","02","21:00","6.0","","4.5","","91","","","","11","","25","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 22:00","2016","05","02","22:00","5.9","","4.9","","93","","","","9","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-02 23:00","2016","05","02","23:00","6.2","","5.3","","94","","","","9","","30","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 00:00","2016","05","03","00:00","6.9","","5.9","","94","","","","7","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 01:00","2016","05","03","01:00","8.1","","7.0","","93","","","","8","","33","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 02:00","2016","05","03","02:00","7.3","","6.6","","95","","","","9","","43","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 03:00","2016","05","03","03:00","7.1","","6.5","","96","","","","9","","34","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 04:00","2016","05","03","04:00","6.8","","6.3","","96","","","","10","","27","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 05:00","2016","05","03","05:00","6.2","","5.7","","97","","","","12","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 06:00","2016","05","03","06:00","5.5","","5.3","","99","","","","11","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 07:00","2016","05","03","07:00","5.7","","5.5","","99","","","","","","0","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 08:00","2016","05","03","08:00","7.3","","7.0","","98","","","","31","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 09:00","2016","05","03","09:00","9.2","","8.0","","92","","","","31","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 10:00","2016","05","03","10:00","10.9","","7.8","","82","","","","28","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 11:00","2016","05","03","11:00","11.0","","7.4","","79","","","","31","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 12:00","2016","05","03","12:00","10.6","","7.3","","80","","","","31","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 13:00","2016","05","03","13:00","10.5","","6.9","","79","","","","31","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 14:00","2016","05","03","14:00","10.0","","6.4","","78","","","","31","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 15:00","2016","05","03","15:00","10.6","","6.5","","76","","","","31","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 16:00","2016","05","03","16:00","10.3","","6.3","","77","","","","31","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 17:00","2016","05","03","17:00","9.1","","5.8","","80","","","","31","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 18:00","2016","05","03","18:00","9.3","","6.0","","80","","","","31","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 19:00","2016","05","03","19:00","8.9","","5.6","","80","","","","31","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 20:00","2016","05","03","20:00","8.1","","5.7","","85","","","","32","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 21:00","2016","05","03","21:00","8.0","","5.1","","82","","","","34","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 22:00","2016","05","03","22:00","7.3","","5.1","","86","","","","32","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-03 23:00","2016","05","03","23:00","6.7","","4.9","","88","","","","34","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 00:00","2016","05","04","00:00","6.2","","4.0","","86","","","","34","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 01:00","2016","05","04","01:00","5.4","","3.9","","90","","","","35","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 02:00","2016","05","04","02:00","4.8","","3.2","","90","","","","35","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 03:00","2016","05","04","03:00","4.6","","2.8","","88","","","","35","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 04:00","2016","05","04","04:00","3.7","","2.4","","91","","","","33","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 05:00","2016","05","04","05:00","3.5","","2.0","","90","","","","35","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 06:00","2016","05","04","06:00","3.4","","2.0","","91","","","","35","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 07:00","2016","05","04","07:00","3.8","","2.1","","89","","","","35","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 08:00","2016","05","04","08:00","4.4","","2.3","","87","","","","2","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 09:00","2016","05","04","09:00","5.1","","2.4","","83","","","","1","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 10:00","2016","05","04","10:00","5.6","","2.6","","81","","","","36","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 11:00","2016","05","04","11:00","6.3","","2.9","","79","","","","36","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 12:00","2016","05","04","12:00","7.2","","3.0","","75","","","","1","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 13:00","2016","05","04","13:00","7.6","","3.1","","73","","","","2","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 14:00","2016","05","04","14:00","8.5","","3.4","","70","","","","2","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 15:00","2016","05","04","15:00","9.2","","3.7","","69","","","","14","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 16:00","2016","05","04","16:00","8.4","","3.7","","73","","","","14","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 17:00","2016","05","04","17:00","7.3","","3.4","","76","","","","14","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 18:00","2016","05","04","18:00","6.7","","3.6","","80","","","","14","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 19:00","2016","05","04","19:00","5.8","","3.7","","86","","","","15","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 20:00","2016","05","04","20:00","5.5","","3.6","","88","","","","12","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 21:00","2016","05","04","21:00","5.6","","3.6","","87","","","","8","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 22:00","2016","05","04","22:00","5.8","","3.6","","86","","","","8","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-04 23:00","2016","05","04","23:00","5.7","","3.6","","86","","","","11","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 00:00","2016","05","05","00:00","5.4","","3.3","","86","","","","8","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 01:00","2016","05","05","01:00","5.0","","2.9","","86","","","","11","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 02:00","2016","05","05","02:00","4.3","","3.2","","93","","","","9","","19","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 03:00","2016","05","05","03:00","4.2","","3.3","","94","","","","9","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 04:00","2016","05","05","04:00","4.3","","3.2","","93","","","","9","","21","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 05:00","2016","05","05","05:00","4.4","","3.3","","92","","","","9","","23","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 06:00","2016","05","05","06:00","4.3","","3.6","","95","","","","8","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 07:00","2016","05","05","07:00","4.5","","3.9","","96","","","","7","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 08:00","2016","05","05","08:00","4.8","","3.9","","94","","","","7","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 09:00","2016","05","05","09:00","4.9","","4.0","","94","","","","7","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 10:00","2016","05","05","10:00","5.4","","4.3","","93","","","","6","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 11:00","2016","05","05","11:00","5.8","","5.0","","95","","","","5","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 12:00","2016","05","05","12:00","6.1","","5.2","","94","","","","6","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 13:00","2016","05","05","13:00","6.8","","5.6","","93","","","","6","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 14:00","2016","05","05","14:00","7.4","","6.3","","93","","","","4","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 15:00","2016","05","05","15:00","7.7","","6.8","","94","","","","1","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 16:00","2016","05","05","16:00","7.6","","6.7","","94","","","","34","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 17:00","2016","05","05","17:00","8.0","","6.7","","92","","","","1","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 18:00","2016","05","05","18:00","7.4","","6.2","","92","","","","36","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 19:00","2016","05","05","19:00","6.7","","5.7","","93","","","","36","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 20:00","2016","05","05","20:00","6.4","","5.4","","93","","","","35","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 21:00","2016","05","05","21:00","6.4","","5.5","","93","","","","36","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 22:00","2016","05","05","22:00","6.4","","5.4","","94","","","","1","","9","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-05 23:00","2016","05","05","23:00","6.3","","5.4","","94","","","","1","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 00:00","2016","05","06","00:00","6.2","","5.6","","96","","","","34","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 01:00","2016","05","06","01:00","6.2","","5.7","","97","","","","34","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 02:00","2016","05","06","02:00","6.6","","6.2","","97","","","","30","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 03:00","2016","05","06","03:00","6.6","","6.3","","98","","","","30","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 04:00","2016","05","06","04:00","6.8","","6.5","","98","","","","29","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 05:00","2016","05","06","05:00","6.6","","6.3","","98","","","","30","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 06:00","2016","05","06","06:00","7.0","","6.7","","98","","","","31","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 07:00","2016","05","06","07:00","7.5","","7.2","","98","","","","30","","6","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 08:00","2016","05","06","08:00","7.8","","7.6","","98","","","","30","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 09:00","2016","05","06","09:00","12.2","","11.9","","99","","","","22","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 10:00","2016","05","06","10:00","13.1","","12.1","","93","","","","23","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 11:00","2016","05","06","11:00","13.1","","11.7","","91","","","","19","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 12:00","2016","05","06","12:00","11.0","","9.6","","91","","","","15","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 13:00","2016","05","06","13:00","8.4","","8.0","","97","","","","14","","2","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 14:00","2016","05","06","14:00","10.3","","10.0","","98","","","","36","","10","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 15:00","2016","05","06","15:00","9.8","","8.8","","93","","","","33","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 16:00","2016","05","06","16:00","9.2","","7.4","","89","","","","34","","24","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 17:00","2016","05","06","17:00","8.4","","6.4","","87","","","","34","","22","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 18:00","2016","05","06","18:00","8.2","","6.0","","86","","","","33","","20","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 19:00","2016","05","06","19:00","7.8","","5.9","","88","","","","36","","14","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 20:00","2016","05","06","20:00","7.1","","5.6","","90","","","","34","","15","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 21:00","2016","05","06","21:00","6.9","","5.4","","90","","","","33","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 22:00","2016","05","06","22:00","6.4","","5.3","","92","","","","33","","12","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-06 23:00","2016","05","06","23:00","6.5","","5.0","","90","","","","33","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 00:00","2016","05","07","00:00","6.2","","4.9","","92","","","","34","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 01:00","2016","05","07","01:00","6.1","","4.8","","91","","","","35","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 02:00","2016","05","07","02:00","5.9","","4.9","","93","","","","33","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 03:00","2016","05","07","03:00","5.5","","4.8","","95","","","","1","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 04:00","2016","05","07","04:00","5.4","","5.0","","97","","","","4","","3","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 05:00","2016","05","07","05:00","5.5","","5.1","","98","","","","5","","4","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 06:00","2016","05","07","06:00","5.5","","5.1","","97","","","","5","","5","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 07:00","2016","05","07","07:00","5.6","","4.7","","94","","","","6","","8","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 08:00","2016","05","07","08:00","5.8","","5.0","","94","","","","5","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 09:00","2016","05","07","09:00","6.3","","5.3","","93","","","","9","","7","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 10:00","2016","05","07","10:00","7.8","","5.8","","87","","","","15","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 11:00","2016","05","07","11:00","7.5","","5.8","","89","","","","15","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 12:00","2016","05","07","12:00","7.4","","5.6","","88","","","","14","","13","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 13:00","2016","05","07","13:00","7.1","","4.9","","86","","","","15","","17","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 14:00","2016","05","07","14:00","7.4","","5.0","","85","","","","15","","18","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 15:00","2016","05","07","15:00","8.3","","5.5","","82","","","","14","","16","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 16:00","2016","05","07","16:00","8.6","","5.8","","82","","","","14","","11","","","","","","","","","","NA"
"-63.58","44.66","HALIFAX DOCKYARD","8202240","2016-05-07 17:00","2016","05","07","17:00","8.2","","5.7","","84","","","","15","","13","","","","","","","","","","NA"
